"","ID","ocean.region","brood_year","release_year","Median.month.release","N.released","n_month","m.median","m.mean","m.sd","X2.5.","X5.","X10.","X25.","X50.","X75.","X90.","X95.","X97.5."
"53","Feather","SFB",2003,2004,3.5,1105408,11.5,2.53537061518717,2.53537061518717,0.390972501383906,1.82777788022419,1.95439585723601,2.05856204459263,2.27471534796404,2.53537061518717,2.83171353506025,3.06948951441096,3.21073403885139,3.33280852277805
"54","Feather","SFB",2004,2005,3.5,1730791,11.5,3.09829216490486,3.09829216490486,0.446845946322505,2.30753551449829,2.4463910834922,2.59820595377813,2.82227858892554,3.09829216490486,3.43067092393954,3.69845020993202,3.92109628735891,4.03606867886134
"55","Feather","SFB",2005,2006,3.5,1583513,11.5,3.08026785327197,3.08026785327197,0.424518554907315,2.37949536607565,2.47571918358582,2.61032664053886,2.83070944982013,3.08026785327197,3.39640641694283,3.68348445417829,3.84478861975212,4.01402066136161
"56","Feather","SFB",2006,2007,3.5,3093555,11.5,3.16432819944191,3.16432819944191,0.460308441071076,2.36769884228213,2.44344887297872,2.61127158066617,2.87823632627889,3.16432819944191,3.49362367291997,3.83459390588753,3.98277798075335,4.11663973103292
"57","Irongate","NCA",1979,1980,6,189420,9,2.50991778536018,2.50991778536018,0.409462187057782,1.78704656627921,1.89544929824588,2.02413698702235,2.25663397290711,2.50991778536018,2.80181145528157,3.10450687547228,3.28017861438422,3.37037477533681
"58","Irongate","NCA",1980,1981,5.5,255333,9.5,2.73306754876045,2.73306754876045,0.382204903628904,2.05779718374542,2.14952161974222,2.27890572777259,2.49435159864733,2.73306754876045,2.98777142640273,3.25826268996938,3.45872464988723,3.56508631632861
"59","Irongate","NCA",1981,1982,6,159092,9,2.76844774363192,2.76844774363192,0.435613273533935,2.01096995098637,2.14102813401558,2.25950026237129,2.48309991062584,2.76844774363192,3.07364028433757,3.35639816097981,3.57825213387674,3.68745766038608
"60","Irongate","NCA",1982,1983,6,288887,9,3.00803310970251,3.00803310970251,0.425879128166348,2.22011402630338,2.38710678948067,2.52638998730603,2.74851953368342,3.00803310970251,3.28631149015684,3.59604187274866,3.83767931614882,3.93781766641274
"61","Irongate","NCA",1983,1984,6,288918,9,2.90656736621846,2.90656736621846,0.451878230821289,2.12461584049299,2.20378205146474,2.3437059763175,2.56777665432492,2.90656736621846,3.2172788200247,3.49392252273464,3.71057220474229,3.88224076547409
"62","Irongate","NCA",1984,1985,6,281210,9,2.706741306035,2.706741306035,0.42406911385566,2.00825884318948,2.0762405976165,2.1806421407896,2.46153369977203,2.706741306035,3.00495722606408,3.30050792365565,3.48869264997267,3.66289262488595
"63","Irongate","NCA",1985,1986,6,147356,9,2.87766576076682,2.87766576076682,0.416350804635275,2.17367603395339,2.27465848432422,2.39794727305319,2.62132148035576,2.87766576076682,3.17765415382847,3.48152633551141,3.65160211899765,3.77916350650126
"64","Irongate","NCA",1987,1988,5,157380,10,3.17351576610492,3.17351576610492,0.501056370099209,2.32499919059173,2.44439077540496,2.59340675469353,2.85433629183459,3.17351576610492,3.52628158197796,3.84230427918416,4.06275252851708,4.24546710655162
"65","Irongate","NCA",1988,1989,5,290329,10,3.04204665790135,3.04204665790135,0.458205364206026,2.26146197765242,2.38441136053439,2.52917403238278,2.72736184694371,3.04204665790135,3.36583096383461,3.68478058159352,3.89625909130739,4.06457004521688
"66","Irongate","NCA",1990,1991,5,188595,10,2.66232549743771,2.66232549743771,0.403127583540351,1.94279682091983,2.10386736381655,2.18905982594583,2.42319523343365,2.66232549743771,2.96358807985564,3.2303698358889,3.35686152333785,3.58197676287261
"67","Irongate","NCA",1991,1992,6,191200,9,2.98183015072565,2.98183015072565,0.464608761202436,2.16914309326633,2.29922196008271,2.43766592807311,2.69318535781504,2.98183015072565,3.32659260432765,3.65184161594213,3.81402721385601,3.98218495517629
"68","Irongate","NCA",1992,1993,6,185464,9,2.6791873731441,2.6791873731441,0.420364748892284,1.95788127258341,2.07136973599725,2.18190922202218,2.39831826609378,2.6791873731441,2.92637904074105,3.2650093341317,3.45294797559297,3.5993213863314
"69","Irongate","NCA",1993,1994,6,188562,9,3.2290622279835,3.2290622279835,0.466667099319772,2.35501953887991,2.48636464823122,2.63432946672547,2.92416595066834,3.2290622279835,3.50077022843681,3.75131440821031,4.04330022169637,4.25297670359352
"70","Irongate","NCA",1994,1995,6,194644,9,3.00756594431501,3.00756594431501,0.439263494356305,2.20063744176436,2.35778730614544,2.47066419810257,2.72155961941201,3.00756594431501,3.31818252607369,3.56369740653041,3.80302964429094,3.89827527801372
"71","Irongate","NCA",1995,1996,6,191799,9,3.08173153259446,3.08173153259446,0.464432298410632,2.2945425654312,2.37995137440704,2.56247010561132,2.79445304964121,3.08173153259446,3.43163449045007,3.7219912399492,3.88679231750667,4.05834050607319
"72","Irongate","NCA",1996,1997,6,196648,9,3.09118817519608,3.09118817519608,0.495408598557596,2.27088665886831,2.358906018937,2.49106942087684,2.79703186735989,3.09118817519608,3.47664724967749,3.80780181316926,3.99806312924126,4.135319987428
"73","Irongate","NCA",1997,1998,6,193161,9,2.64574204726769,2.64574204726769,0.397715641742574,1.92177102745609,2.03429278633724,2.15203884661776,2.35199572440375,2.64574204726769,2.94474716164809,3.17717407459971,3.32889663312305,3.44759040092321
"74","Irongate","NCA",1998,1999,6,187603,9,2.79029826698569,2.79029826698569,0.394333821319287,2.06989968894601,2.20419274819578,2.32540796030495,2.52857165076802,2.79029826698569,3.03649958225292,3.32021567647422,3.50108378595535,3.62843712540466
"75","Irongate","NCA",1999,2000,6,182131,9,2.73415598305403,2.73415598305403,0.409655620138653,2.0176545814768,2.12641632720028,2.25264822189249,2.48344722640032,2.73415598305403,3.04261755292053,3.30047406314005,3.45373468126698,3.62743921296716
"76","Irongate","NCA",2000,2001,5,187417,10,2.80703635359872,2.80703635359872,0.463499366825039,1.99416169783414,2.13788715725222,2.2660301480334,2.52559015330509,2.80703635359872,3.12132288737524,3.42832728295349,3.63881458687412,3.78675237115966
"77","Irongate","NCA",2001,2002,5,198312,10,3.23286808576149,3.23286808576149,0.482361388607239,2.37228353618166,2.52377525925321,2.66155573209867,2.89363699096995,3.23286808576149,3.56988378088557,3.86386194733148,4.09878320605277,4.21396021027882
"78","Irongate","NCA",2002,2003,5.5,210113,9.5,2.74246673492091,2.74246673492091,0.408085867591448,2.07920546628728,2.14309499570407,2.26429119411097,2.48631045934623,2.74246673492091,3.03077487850283,3.32868708646741,3.46121582225812,3.63912960955662
"79","Irongate","NCA",2003,2004,5.5,261888,9.5,3.12643062817705,3.12643062817705,0.520133521728057,2.19024900262252,2.38313223664991,2.54017910298007,2.80833549580012,3.12643062817705,3.45403652481397,3.85449987597315,4.09230564972365,4.3825267538215
"80","Irongate","NCA",2004,2005,5.5,205950,9.5,2.58164246919497,2.58164246919497,0.40707305235909,1.85716213345592,1.96277671074525,2.08091650979442,2.30383025500998,2.58164246919497,2.87195565860201,3.10676601602961,3.29220053344715,3.37241609711796
