recovery_id,tag_code,tag_status,Observer,Vessel_name,Vessel_type,Cruise_no,Vessel_or_Plant_code,Haul_or_Delivery_no,species_name_by_observer,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longmin,Bear,Area,Source_of_capture_information,sex,gonad_maturity,length,weight,Other_comments,Scalesample,Plant_recovery,detection_method,sampling_site,Detected_with_wand,fishery,gear_name,specimen_number
1989091004,024541,1,RUETER,TAASINGE,DOMESTIC,,,3,CHINOOK,,19890313,1989,58,25,N,153,6,W,,,F,,480,1.32,,,,V,hsea,,81,TRAWL,
1989091209,023735,1,CROW_GARTH,VALIANT,DOMESTIC,,,35,CHINOOK,,19891111,1989,57,17,N,167,48,W,,,F,,670,4.6,,,,V,hsea,,82,TRAWL,
1990091001,024362,1,HASKINS_JAIME,WALTER N,DOMESTIC,,,2,CHINOOK,,19900125,1990,57,8,N,152,29,W,,,F,,640,4.55,,,,V,hsea,,81,TRAWL,
1990091004,075001,1,HASKINS_JAIME,MILKY WAY,DOMESTIC,,,18,CHINOOK,,19900219,1990,57,49,N,154,5,W,,,F,,580,2.8,,,,V,hsea,,81,TRAWL,
1990091005,073635,1,HASKINS_JAIME,NORDIC STAR,DOMESTIC,,,14,CHINOOK,,19900315,1990,57,17,N,154,52,W,,,M,,760,7.7,,,,V,hsea,,81,TRAWL,
1990091006,231960,1,HASKINS_JAIME,NORDIC STAR,DOMESTIC,,,15,CHINOOK,,19900315,1990,57,8,N,154,52,W,,,M,,680,,,,,V,hsea,,81,TRAWL,
1990091007,025328,1,BROWNING_J,ONE OCEAN,DOMESTIC,,,126,CHINOOK,,19900326,1990,58,4,N,151,52,W,,,M,,480,1.3,,,,V,hsea,,81,TRAWL,
1990091008,042612,1,BROWNING_J,ONE OCEAN,DOMESTIC,,,126,CHINOOK,,19900326,1990,58,4,N,151,52,W,,,M,,560,2.1,,,,V,hsea,,81,TRAWL,
1990091010,025329,1,KEPIRO_JOE,ENTERPRISE,DOMESTIC,,,36,CHINOOK,,19900313,1990,58,3,N,153,31,W,,,F,,540,1.65,,,,V,hsea,,81,TRAWL,
1990091011,025328,1,KEPIRO_JOE,ENTERPRISE,DOMESTIC,,,36,CHINOOK,,19900313,1990,58,3,N,153,31,W,,,F,,480,1.15,,,,V,hsea,,81,TRAWL,
1990091012,024809,1,SCHUNK_R,A040,DOMESTIC,,,101,CHINOOK,,19900405,1990,57,59,N,152,21,W,,,M,,460,1.25,,,,V,hsea,,81,TRAWL,
1990091013,024515,1,SCHUNK_R,A040,DOMESTIC,,,39,CHINOOK,,19900214,1990,57,8,N,152,36,W,,,M,,690,4.5,,,,V,hsea,,81,TRAWL,
1990091015,075031,1,OSBORNE_BILL,PACIFIC STAR,DOMESTIC,,,85,CHINOOK,,19900304,1990,58,4,N,150,42,W,,,M,,580,2.6,,,,V,hsea,,81,TRAWL,
1990091016,232139,1,OSBORNE_BILL,MARDEL NORTE,,,,27,CHINOOK,,19900122,1990,57,1,N,152,23,W,,,F,,770,6.5,,,,V,hsea,,81,TRAWL,
1990091018,024921,1,VATTER_A,AURORA,DOMESTIC,,,165,CHINOOK,,19900417,1990,56,38,N,167,14,W,,,F,,460,1.2,,,,V,hsea,,82,TRAWL,
1990091019,023639,1,PEEPLES_J,BERING I,DOMESTIC,,,31,CHINOOK,,19900313,1990,56,38,N,151,52,W,,,M,,880,9.85,,,,V,hsea,,81,TRAWL,
1990091022,632842,1,CARSON_MK,BROWNS POINT,DOMESTIC,,,121,CHINOOK,,19900410,1990,57,59,N,149,16,W,,,M,,920,11.2,,,,V,hsea,,81,TRAWL,
1990091023,211904,1,CARSON_MK,BROWNS POINT,DOMESTIC,,,121,CHINOOK,,19900410,1990,57,59,N,149,16,W,,,F,,730,4.8,,,,V,hsea,,81,TRAWL,
1990091024,211904,1,CARSON_MK,BROWNS POINT,DOMESTIC,,,121,CHINOOK,,19900410,1990,57,59,N,149,16,W,,,M,,750,5.8,,,,V,hsea,,81,TRAWL,
1990091025,633230,1,CARSON_MK,BROWNS POINT,DOMESTIC,,,121,CHINOOK,,19900410,1990,57,59,N,149,16,W,,,M,,1010,16.2,,,,V,hsea,,81,TRAWL,
1990091026,072922,1,CARSON_MK,BROWNS POINT,DOMESTIC,,,121,CHINOOK,,19900410,1990,57,59,N,149,16,W,,,F,,825,8.6,,,,V,hsea,,81,TRAWL,
1990091055,024806,1,OLSON_SCOTT,NIGHTWATCH,DOMESTIC,,,51,CHINOOK,,19900420,1990,55,1,N,160,21,W,,,F,,490,1.4,,,,V,hsea,,81,TRAWL,
1990091056,025503,1,OLSON_SCOTT,NIGHTWATCH,DOMESTIC,,,1,CHINOOK,,19900420,1990,55,1,N,160,21,W,,,F,,490,1.4,,,,V,hsea,,81,TRAWL,
1990091131,073938,1,FARRAR_SCOTT,ALASKA ONE,DOMESTIC,,,257,CHINOOK,,19900428,1990,55,22,N,156,5,W,,,F,,700,4.35,,,,V,hsea,,81,TRAWL,
1990091132,632842,1,FARRAR_SCOTT,ALASKA ONE,DOMESTIC,,,249,CHINOOK,,19900425,1990,55,21,N,155,57,W,,,F,,760,6.1,,,,V,hsea,,81,TRAWL,
1990091133,073725,1,FARRAR_SCOTT,ALASKA ONE,DOMESTIC,,,254,CHINOOK,,19900426,1990,55,22,N,155,59,W,,,F,,680,3.95,,,,V,hsea,,81,TRAWL,
1990091134,073342,1,FARRAR_SCOTT,ALASKA ONE,DOMESTIC,,,254,CHINOOK,,19900426,1990,55,22,N,155,59,W,,,F,,750,5.6,,,,V,hsea,,81,TRAWL,
1990091140,632842,1,FARRAR_SCOTT,ALASKA ONE,DOMESTIC,,,250,CHINOOK,,19900425,1990,55,22,N,155,59,W,,,F,,790,6.4,,,,V,hsea,,81,TRAWL,
1990091142,073542,1,MCLEAN_DONNA,REBECCA IRENE,DOMESTIC,,,,CHINOOK,,19900715,1990,58,24,N,148,30,W,,,M,,810,7.6,,,,V,hsea,,81,TRAWL,
1990091143,024816,1,HALLMARK_MARK,GOLD RUSH,DOMESTIC,,,,CHINOOK,,19901007,1990,56,55,N,152,35,W,,,F,,750,7,,,,V,hsea,,81,TRAWL,
1990091144,043149,1,HALLMARK_MARK,TRAVELER,DOMESTIC,,,,CHINOOK,,19901022,1990,58,19,N,150,59,W,,,M,,590,3,,,,V,hsea,,81,TRAWL,
1990091146,023912,1,REHBEIN_S,DESTINATION,DOMESTIC,,,12,CHINOOK,,19901016,1990,53,21,N,160,20,W,,,M,,830,7.47,,,,V,hsea,,81,TRAWL,
1990091147,024924,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,1,CHINOOK,,19901025,1990,56,43,N,153,29,W,,,F,,590,,,,,V,hsea,,81,TRAWL,
1990091148,024804,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,1,CHINOOK,,19901025,1990,56,43,N,153,29,W,,,M,,650,4.9,,,,V,hsea,,81,TRAWL,
1990091149,311820,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,2,CHINOOK,,19901023,1990,56,22,N,155,44,W,,,F,,350,,,,,V,hsea,,81,TRAWL,
1990091150,311759,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,2,CHINOOK,,19901023,1990,56,22,N,155,44,W,,,F,,510,2,,,,V,hsea,,81,TRAWL,
1990091151,075031,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,2,CHINOOK,,19901023,1990,56,22,N,155,44,W,,,M,,690,5.1,,,,V,hsea,,81,TRAWL,
1990091152,025209,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,2,CHINOOK,,19901031,1990,57,8,N,151,27,W,,,M,,560,2.6,,,,V,hsea,,81,TRAWL,
1990091153,634125,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,22,CHINOOK,,19901021,1990,56,27,N,155,35,W,,,F,,700,4.6,,,,V,hsea,,81,TRAWL,
1990091154,024948,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,22,CHINOOK,,19901021,1990,56,27,N,155,35,W,,,F,,660,4.4,,,,V,hsea,,81,TRAWL,
1990091155,075041,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,26,CHINOOK,,19901022,1990,56,28,N,155,35,W,,,M,,670,4.8,,,,V,hsea,,81,TRAWL,
1990091156,311760,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,26,CHINOOK,,19901022,1990,56,28,N,155,35,W,,,F,,440,1.1,,,,V,hsea,,81,TRAWL,
1990091157,042761,1,CARTER_JOHN,DONA MARTITA,DOMESTIC,,,26,CHINOOK,,19901022,1990,56,28,N,155,35,W,,,F,,800,6.8,,,,V,hsea,,81,TRAWL,
1990091158,311805,1,CORNILS_D,OCEAN ROVER,DOMESTIC,,,58,CHINOOK,,19901107,1990,52,20,N,172,44,W,,,F,,590,,,,,V,hsea,,82,TRAWL,
1990091160,024257,1,TAYLOR_BETTY,ELIZABETH F,DOMESTIC,,,,CHINOOK,,19900520,1990,58,19,N,151,8,W,,,F,,780,6,,,,V,hsea,,81,TRAWL,
1990091163,074328,1,MORSE_D,REBECCA IRENE,DOMESTIC,,,480,CHINOOK,,19900406,1990,57,58,N,149,50,W,,,M,,590,,,,,V,hsea,,81,TRAWL,
1991091001,026056,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,5,CHINOOK,,19910110,1991,57,10,N,152,42,W,,,F,,490,1.6,,,,V,hsea,,81,TRAWL,
1991091002,212549,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,8,CHINOOK,,19910111,1991,57,10,N,152,24,W,,,M,,450,1.4,,,,V,hsea,,81,TRAWL,
1991091003,024833,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,8,CHINOOK,,19910111,1991,57,10,N,152,24,W,,,F,,550,2.2,,,,V,hsea,,81,TRAWL,
1991091004,025809,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,10,CHINOOK,,19910112,1991,57,5,N,152,38,W,,,M,,470,1.5,,,,V,hsea,,81,TRAWL,
1991091005,025838,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,10,CHINOOK,,19910112,1991,57,5,N,152,38,W,,,M,,520,1.9,,,,V,hsea,,81,TRAWL,
1991091006,025658,1,COON_CATHY,OCEAN HOPE 1,DOMESTIC,,,15,CHINOOK,,19910129,1991,56,58,N,152,23,W,,,M,,622,,,,,V,hsea,,81,TRAWL,
1991091007,025704,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,46,CHINOOK,,19910130,1991,57,58,N,153,23,W,,,M,,520,2,,,,V,hsea,,81,TRAWL,
1991091008,025646,1,BRUBAKER_HANS,ANITA J,DOMESTIC,,,4,CHINOOK,,19910203,1991,57,52,N,153,52,W,,,F,,450,1.2,,,,V,hsea,,81,TRAWL,
1991091009,024921,1,SHERWOOD_RICH,ROYAL SEA,DOMESTIC,,,303,CHINOOK,,19910219,1991,55,7,N,165,2,W,,,,,720,5.4,,,,V,hsea,,82,TRAWL,
1991091010,024925,1,MERCADO_ERIC,SNOW KING,DOMESTIC,,,251,CHINOOK,,19910306,1991,54,42,N,160,27,W,,,M,,580,3.2,,,,V,hsea,,81,TRAWL,
1991091011,632842,1,CROSS_DAVID,TREMONT,DOMESTIC,,,17,CHINOOK,,19910327,1991,58,0,N,148,55,W,,,F,,920,11.4,,,,V,hsea,,81,TRAWL,
1991091012,043107,1,CROSS_DAVID,TREMONT,DOMESTIC,,,17,CHINOOK,,19910327,1991,58,0,N,148,55,W,,,F,,790,5.85,,,,V,hsea,,81,TRAWL,
1991091013,024261,1,CROSS_DAVID,TREMONT,DOMESTIC,,,20,CHINOOK,,19910328,1991,58,1,N,148,53,W,,,F,,960,11.9,,,,V,hsea,,81,TRAWL,
1991091017,025808,1,DAVIS_SHARON,SPEEDWELL,DOMESTIC,,,10,CHINOOK,,19910112,1991,54,26,N,163,49,W,,,M,,530,2,,,,V,hsea,,82,TRAWL,
1991091018,025163,1,OGRINZ_E,PEGGY JO,DOMESTIC,,,3,CHINOOK,,19910109,1991,57,8,N,152,28,W,,,F,,700,5.6,,,,V,hsea,,81,TRAWL,
1991091019,025014,1,OSBORNE_BILL,HALF MOON BAY,DOMESTIC,,,,CHINOOK,,19910131,1991,57,42,N,154,4,W,,,F,,510,1.55,,,,V,hsea,,81,TRAWL,
1991091049,075207,1,SCANLON_CHRIS,FORUM STAR,DOMESTIC,,,223,CHINOOK,,19910502,1991,56,6,N,153,59,W,,,M,,540,2.5,,,,V,hsea,,81,TRAWL,
1991091051,026056,1,DUBROY_DEBRA,SNOW KING,DOMESTIC,,,199,CHINOOK,,19910606,1991,54,42,N,165,4,W,,,F,,480,1.5,,,,V,hsea,,82,TRAWL,
1991091053,032113,1,AULBACH_STEVE,ALASKA RANGER,DOMESTIC,,,841,CHINOOK,,19910418,1991,57,49,N,137,14,W,,,F,,,9.5,,,,V,hsea,,81,TRAWL,
1991091054,634414,1,AULBACH_STEVE,ALASKA RANGER,DOMESTIC,,,841,CHINOOK,,19910314,1991,55,22,N,155,55,W,,,,,,,,,,V,hsea,,81,TRAWL,
1991091055,074635,1,AULBACH_STEVE,ALASKA RANGER,DOMESTIC,,,841,CHINOOK,,1991,1991,,,N,,,W,,,,,,,,,,V,hsea,,81,TRAWL,
1991091056,635259,1,AULBACH_STEVE,ALASKA RANGER,DOMESTIC,,,841,CHINOOK,,1991,1991,,,N,,,W,,,,,,,,,,V,hsea,,81,TRAWL,
1991091057,073055,1,AULBACH_STEVE,ALASKA RANGER,DOMESTIC,,,841,CHINOOK,,1991,1991,,,N,,,W,,,,,,,,,,V,hsea,,81,TRAWL,
1991091058,634414,1,AULBACH_STEVE,ALASKA RANGER,DOMESTIC,,,841,CHINOOK,,1991,1991,,,N,,,W,,,,,,,,,,V,hsea,,81,TRAWL,
1991091059,026302,1,LORAINE_HAZEL,ALASKA RANGER,DOMESTIC,,,11,CHINOOK,,19911021,1991,57,3,N,152,25,W,,,F,,561,2.38,,,,V,hsea,,81,TRAWL,
1991091060,025745,1,BLOUNT_ANN,ONE OCEAN,DOMESTIC,,,121,CHINOOK,,19911022,1991,57,27,N,151,29,W,,,F,,550,2.8,,,,V,hsea,,81,TRAWL,
1991091061,026312,1,MARKLE_R,DUSK,DOMESTIC,,,5,CHINOOK,,19911023,1991,56,59,N,152,48,W,,,M,,577,2.8,,,,V,hsea,,81,TRAWL,
1991091062,026312,1,BRUBAKER_H,PEGGY JO,DOMESTIC,,,6,CHINOOK,,19911023,1991,57,5,N,152,23,W,,,M,,572,2.65,,,,V,hsea,,81,TRAWL,
1991091063,026313,1,BRUBAKER_H,PEGGY JO,DOMESTIC,,,7,CHINOOK,,19911024,1991,57,5,N,152,23,W,,,M,,510,1.7,,,,V,hsea,,81,TRAWL,
1991091066,311854,1,ROFFEY_HEATHER,EXCELLENCE,DOMESTIC,,,56,CHINOOK,,19911024,1991,57,7,N,152,43,W,,,M,,430,1.1,,,,V,hsea,,81,TRAWL,
1992091001,042737,1,YOUNG_K,ELIZABETH F,DOMESTIC,,,2,CHINOOK,,19920120,1992,57,32,N,154,44,W,,,M,,680,3.72,,,,V,hsea,,81,TRAWL,
1992091002,020230,1,BRUBAKER_HANS,ELIZABETH F,DOMESTIC,,,,CHINOOK,,19920204,1992,57,30,N,153,53,W,,,F,,470,1.14,,,,V,hsea,,81,TRAWL,
1992091003,020818,1,HARTMAN_D,ELIZABETH F,DOMESTIC,,,2,CHINOOK,,19920129,1992,58,10,N,153,24,W,,,F,,500,1.85,,,,V,hsea,,81,TRAWL,
1992091004,043428,1,HARTMAN_D,ELIZABETH F,DOMESTIC,,,2,CHINOOK,,19920129,1992,58,10,N,153,24,W,,,M,,530,1.93,,,,V,hsea,,81,TRAWL,
1992091005,211835,1,FLINT_A,RAVEN,DOMESTIC,,,1,CHINOOK,,19920120,1992,57,41,N,154,30,W,,,,,470,1.5,,,,V,hsea,,81,TRAWL,
1992091006,043431,1,BRUBAKER_HANS,TUOSINCE,DOMESTIC,,,,CHINOOK,,19920125,1992,57,30,N,154,54,W,,,F,,570,,,,,V,hsea,,81,TRAWL,
1992091007,075047,1,EDGE_TIM,HAZEL LORRAINE,DOMESTIC,,,5,CHINOOK,,19920215,1992,57,11,N,152,31,W,,,M,,850,8,,,,V,hsea,,81,TRAWL,
1992091008,025009,1,JENNINGS_JEFF,HAZEL LORRAINE,DOMESTIC,,,4,CHINOOK,,19920201,1992,53,24,N,166,2,W,,,F,,580,2.45,,,,V,hsea,,81,TRAWL,
1992091009,020630,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,500,1.7,,,,V,hsea,,81,TRAWL,
1992091010,025837,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,690,4.3,,,,V,hsea,,81,TRAWL,
1992091011,211846,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,M,,560,2,,,,V,hsea,,81,TRAWL,
1992091012,635259,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,590,2.9,,,,V,hsea,,81,TRAWL,
1992091013,635259,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,660,4.2,,,,V,hsea,,81,TRAWL,
1992091014,025741,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,M,,690,4.5,,,,V,hsea,,81,TRAWL,
1992091015,026313,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,630,3.3,,,,V,hsea,,81,TRAWL,
1992091016,025832,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,720,5.2,,,,V,hsea,,81,TRAWL,
1992091017,075348,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,530,1.7,,,,V,hsea,,81,TRAWL,
1992091018,043255,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,M,,640,3.2,,,,V,hsea,,81,TRAWL,
1992091019,026310,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,M,,630,3.2,,,,V,hsea,,81,TRAWL,
1992091020,025801,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,53,35,N,152,18,W,,,F,,700,5.6,,,,V,hsea,,81,TRAWL,
1992091021,025635,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,M,,590,2.7,,,,V,hsea,,81,TRAWL,
1992091022,025462,1,C-J,ARCTIC TRAWLER,DOMESTIC,,,145,CHINOOK,,19920312,1992,56,35,N,152,18,W,,,F,,740,6.3,,,,V,hsea,,81,TRAWL,
1992091023,025520,1,HALLMARK_M,BERING ENTERPRISE,DOMESTIC,,,408,CHINOOK,,19920309,1992,59,15,N,146,16,W,,,,,800,6.6,,,,V,hsea,,81,TRAWL,
1992091024,026006,1,BRENTON_BEVERLY,AMERICAN ENTERPRISE,DOMESTIC,,,358,CHINOOK,,19920325,1992,56,44,N,173,15,W,,,F,,620,2.9,1st YUKON RECOVERY (Dahlberg 92),,,V,hsea,,82,TRAWL,
1992091025,026044,1,BRENTON_BEVERLY,AMERICAN ENTERPRISE,DOMESTIC,,,372,CHINOOK,,19920402,1992,56,29,N,155,56,W,,,M,,740,4.7,,,,V,hsea,,81,TRAWL,
1992091033,026059,1,KLINKERT_C,ONE OCEAN,DOMESTIC,,,3,CHINOOK,,19920320,1992,57,46,N,154,7,W,,,M,,700,4.26,,,,V,hsea,,81,TRAWL,
1992091034,635247,1,WETHER_L,PACIFIC TRAWLER,DOMESTIC,,,257,CHINOOK,,19920405,1992,57,4,N,152,22,W,,,M,,570,2.6,,,,V,hsea,,81,TRAWL,
1992091035,211834,1,SINGERMAN_P,EXCALIBER,DOMESTIC,,,4,CHINOOK,,19920606,1992,56,58,N,152,31,W,,,F,,490,1.5,,,,V,hsea,,81,TRAWL,
1992091037,020658,1,WRIGHT_P,VANGUARD,DOMESTIC,,,,CHINOOK,,19920613,1992,57,15,N,152,30,W,,,M,,652,4.2,,,,V,hsea,,81,TRAWL,
1992091038,635259,1,PETRONE_DINO,AMERICAN ENTERPRISE,DOMESTIC,,,535,CHINOOK,,19920502,1992,57,40,N,150,9,W,,,F,,705,4.8,,,,V,hsea,,81,TRAWL,
1992091039,043202,1,CANEZ_FELIX,RAVEN,DOMESTIC,,,117,CHINOOK,,19920711,1992,56,45,N,155,59,W,,,M,,805,8.15,,,,V,hsea,,81,TRAWL,
1992091040,020518,1,SINGERMAN_PETE,EXCALIBUR II,DOMESTIC,,,24,CHINOOK,,19920709,1992,56,53,N,155,5,W,,,F,,520,1.85,,,,V,hsea,,81,TRAWL,
1992091041,025009,1,SINGERMAN_PETE,EXCALIBUR II,DOMESTIC,,,24,CHINOOK,,19920709,1992,56,53,N,155,5,W,,,M,,570,2,,,,V,hsea,,81,TRAWL,
1992091048,311854,1,MILLER_BOB,WESTERN DAWN,DOMESTIC,,,9,CHINOOK,,19920827,1992,54,46,N,166,3,W,,,F,,630,,,,,V,hsea,,82,TRAWL,
1992091049,471609,1,KILKENNY_DAN,ARCTIC IV,DOMESTIC,,,569,CHINOOK,,19920929,1992,56,49,N,152,21,W,,,M,,660,3.5,,,,V,hsea,,81,TRAWL,
1992091050,020442,1,KILKENNY_DAN,ARCTIC IV,DOMESTIC,,,570,CHINOOK,,19921002,1992,56,48,N,152,22,W,,,M,,650,3,,,,V,hsea,,81,TRAWL,
1992091051,024911,1,TRUMP_STAN,ARCTIC III,DOMESTIC,,,137,CHINOOK,,19921003,1992,57,6,N,152,25,W,,,F,,820,8,,,,V,hsea,,81,TRAWL,
1992091052,020657,1,TRUMP_STAN,ARCTIC III,DOMESTIC,,,138,CHINOOK,,19921004,1992,57,2,N,152,31,W,,,F,,690,4.6,,,,V,hsea,,81,TRAWL,
1992091053,635556,1,TRUMP_STAN,ARCTIC III,DOMESTIC,,,139,CHINOOK,,19921005,1992,57,2,N,152,31,W,,,F,,540,1.5,,,,V,hsea,,81,TRAWL,
1992091054,021557,1,TRUMP_STAN,ARCTIC III,DOMESTIC,,,139,CHINOOK,,19921005,1992,57,2,N,152,31,W,,,F,,520,,,,,V,hsea,,81,TRAWL,
1992091055,634117,1,TRUMP_STAN,ARCTIC III,DOMESTIC,,,149,CHINOOK,,19921012,1992,57,57,N,151,34,W,,,M,,470,1.6,,,,V,hsea,,81,TRAWL,
1992091056,075346,1,TRUMP_STAN,ARCTIC III,DOMESTIC,,,150,CHINOOK,,19921012,1992,57,59,N,151,30,W,,,M,,490,1.4,,,,V,hsea,,81,TRAWL,
1992091057,020742,1,Q_TP,ANITA J,DOMESTIC,,,9,CHINOOK,,19921002,1992,57,6,N,152,30,W,,,M,,590,3.42,,,,V,hsea,,81,TRAWL,
1992091058,021546,1,Q_TP,ANITA J,DOMESTIC,,,10,CHINOOK,,19921004,1992,57,44,N,154,5,W,,,F,,490,1.85,,,,V,hsea,,81,TRAWL,
1992091059,025463,1,Q_TP,ANITA J,DOMESTIC,,,12,CHINOOK,,19921005,1992,56,25,N,155,34,W,,,F,,810,8.9,,,,V,hsea,,81,TRAWL,
1992091060,075211,1,Q_TP,ANITA J,DOMESTIC,,,16,CHINOOK,,19921000,1992,56,14,N,155,56,W,,,F,,620,2.92,,,,V,hsea,,81,TRAWL,
1992091068,020658,1,LOMAKIN_G,AMERICAN #1,DOMESTIC,,,52,CHINOOK,,19920427,1992,57,45,N,150,10,W,,,,,530,,,,,V,hsea,,81,TRAWL,
1992091069,025956,1,MURPHY_DAVID,PEGGY JO,DOMESTIC,,,3,CHINOOK,,19921003,1992,56,50,N,152,27,W,,,M,,960,13.6,,,,V,hsea,,81,TRAWL,
1992091070,180202,1,WARNIKE,GOLD RUSH,DOMESTIC,,,1,CHINOOK,,19921014,1992,57,28,N,151,22,W,,,M,,510,2,,,,V,hsea,,81,TRAWL,
1992091071,311735,1,COOPER_KR,PACIFIC HARVEST,DOMESTIC,,,144,CHINOOK,,19920920,1992,54,42,N,166,24,W,,,M,,670,4.03,,,,V,hsea,,82,TRAWL,
1992091073,021522,1,BRUBAKER_H,NORTHERN GLACIER,DOMESTIC,,,886,CHINOOK,,19921222,1992,54,41,N,165,59,W,,,M,,520,1.85,,,,V,hsea,,82,TRAWL,
1992091074,020750,1,BRUBAKER_H,NORTHERN GLACIER,DOMESTIC,,,895,CHINOOK,,19921225,1992,54,42,N,166,19,W,,,M,,480,1.4,,,,V,hsea,,82,TRAWL,
1992091075,020754,1,BRUBAKER_H,NORTHERN GLACIER,DOMESTIC,,,894,CHINOOK,,19921225,1992,54,43,N,166,6,W,,,F,,510,1.8,,,,V,hsea,,82,TRAWL,
1992091076,021428,1,BRUBAKER_H,NORTHERN GLACIER,DOMESTIC,,,899,CHINOOK,,19921227,1992,54,29,N,165,50,W,,,F,,470,1.3,,,,V,hsea,,82,TRAWL,
1992091077,020246,1,COPPER_KR,MAJESTY,DOMESTIC,,,102,CHINOOK,,19921209,1992,54,48,N,165,36,W,,,F,,710,4.2,,,,V,hsea,,82,TRAWL,
1992091078,021537,1,DAVIS_SHARON,COMMODORE,DOMESTIC,,,,CHINOOK,,19921200,1992,54,21,N,165,54,W,,,F,,580,2.4,,,,V,hsea,,82,TRAWL,
1992091079,020754,1,JACOBS_PAUL,GOLDEN ALASKA,DOMESTIC,,,45,CHINOOK,,19921218,1992,54,41,N,165,57,W,,,F,,520,1.7,,,,V,hsea,,82,TRAWL,
1993091001,025635,1,WTHOGMARTIN_W,ARCTURUS,DOMESTIC,,,32,CHINOOK,,19930217,1993,54,49,N,165,22,W,,,F,,720,4.76,,,,V,hsea,,82,TRAWL,
1993091002,180327,1,SANDERS_EF,ANITA J,DOMESTIC,,,10,CHINOOK,,19930209,1993,57,50,N,154,0,W,,,F,,480,1.75,,,,V,hsea,,81,TRAWL,
1993091004,634203,1,SANDERS_EF,ANITA J,DOMESTIC,,,11,CHINOOK,,19930210,1993,57,57,N,153,45,W,,,M,,480,1.8,,,,V,hsea,,81,TRAWL,
1993091005,180202,1,SANDERS_EF,ANITA J,DOMESTIC,,,13,CHINOOK,,19930212,1993,57,49,N,154,3,W,,,M,,520,1.8,,,,V,hsea,,81,TRAWL,
1993091006,075501,1,SANDERS_EF,ANITA J,DOMESTIC,,,13,CHINOOK,,19930212,1993,57,49,N,154,3,W,,,F,,690,4.1,,,,V,hsea,,81,TRAWL,
1993091007,021545,1,SANDERS_EF,ANITA J,DOMESTIC,,,16,CHINOOK,,19930215,1993,57,57,N,153,46,W,,,M,,500,1.8,,,,V,hsea,,81,TRAWL,
1993091008,634115,1,SANDERS_EF,ANITA J,DOMESTIC,,,17,CHINOOK,,19930216,1993,58,10,N,153,24,W,,,M,,540,2.2,,,,V,hsea,,81,TRAWL,
1993091009,180227,1,SANDERS_EF,ANITA J,DOMESTIC,,,18,CHINOOK,,19930216,1993,57,59,N,153,36,W,,,F,,460,1.6,,,,V,hsea,,81,TRAWL,
1993091010,021457,1,SANDERS_EF,ANITA J,DOMESTIC,,,19,CHINOOK,,19930216,1993,57,59,N,153,38,W,,,M,,510,1.8,,,,V,hsea,,81,TRAWL,
